person_id,category,criticality,file_id,segment,num_per_cls_car,num_per_cls_bicycle,num_per_cls_person,max_total_objects_all,avg_total_classes_ratio,max_most_central_detection_size,std_x,std_y,total_velocity,max_velocity,total_acceleration,max_acceleration,fixation_duration,saccades,most_common_arduino,most_frequent_class,avg_duration_near_object,avg_distance_to_closest_object
02,car,crit,02,0150-0299,965.0,348.0,347.0,21.0,0.3540492072140679,2655.44775942341,250.606988881628,57.15279990659263,4479.074120337483,376.0038415879403,-5.0768183039782375,345.35577713232937,20.0,19.0,45.0,car,75.0,22.290518208579563
02,car,crit,02,0180-0329,964.0,242.0,288.0,19.0,0.378816752791985,2157.5430825948715,248.340871553548,58.202460620429214,4388.472573290337,376.0038415879403,-1.4594683930642296,345.35577713232937,23.0,18.0,45.0,car,75.0,22.58128419285774
02,car,crit,02,0210-0359,974.0,200.0,243.0,19.0,0.3928548241977034,1878.0574059560893,244.82399674549652,58.67969983403757,4252.218196842677,376.0038415879403,0.4499674885086593,345.35577713232937,26.0,17.0,45.0,car,50.0,23.41164266605569
02,car,crit,02,0240-0389,998.0,198.0,215.0,20.0,0.3916660469446847,1878.0574059560893,215.66074021193072,58.954228830737485,3967.0525260233617,376.0038415879403,-18.98736203625935,345.35577713232937,34.0,16.0,45.0,car,50.0,21.363575735944814
02,car,crit,02,0270-0419,1045.0,267.0,262.0,25.0,0.3512266888174816,1878.0574059560893,155.16342974452178,42.2325426940963,2660.2827388094083,358.7430721794286,-151.16684933898372,254.13704502144415,36.0,12.0,45.0,car,50.0,18.982796787975808
02,car,crit,02,0300-0449,1109.0,301.0,370.0,25.0,0.3014982110116044,3571.8746653106064,59.19451878165653,15.7136500945685,1404.480261590625,126.70339827244892,-0.0117017470663243,98.26991777065396,43.0,7.0,45.0,car,50.0,18.88417305747911
02,car,crit,02,0330-0479,1167.0,301.0,392.0,25.0,0.2836603816296574,3571.8746653106064,55.5872744699108,14.014649687755178,1158.3243970157928,126.70339827244892,-72.42194392671652,98.26991777065396,41.0,5.0,45.0,car,50.0,17.059614026646692
02,car,crit,02,0360-0509,1236.0,289.0,499.0,25.0,0.2567907691586518,3859.972156751901,53.27904969433642,14.453079634968608,933.6955688336268,126.70339827244892,1.111266179657676,98.26991777065396,37.0,3.0,45.0,car,50.0,11.252037122338502
02,car,crit,02,0390-0539,1237.0,264.0,532.0,25.0,0.2504314071870607,6277.362424358726,51.615421694935634,14.847068287533869,845.8077564044572,126.70339827244892,-44.47133457102262,98.26991777065396,33.0,3.0,45.0,car,50.333333333333336,9.57640255983461
02,car,crit,02,0420-0569,1234.0,183.0,516.0,22.0,0.2550167952102937,6277.362424358726,37.73236327448765,14.236833661437911,469.76633907960695,46.74070899709388,44.37600251748711,39.71338945443407,44.0,0.0,45.0,car,158.0,5.8215930629002575
02,car,crit,02,0450-0599,1248.0,149.0,412.0,21.0,0.261932678203576,6277.362424358726,70.37504780761545,12.604090767748088,796.9941579459863,112.09694743204524,111.86202071303984,94.96670141866298,31.0,3.0,45.0,car,171.0,6.39851223525829
02,car,crit,02,0480-0629,1322.0,120.0,322.0,21.0,0.2365706183221663,6277.362424358726,76.61907039852375,13.431166424375592,1073.3479407591335,112.09694743204524,2.1359275075723145,94.96670141866298,24.0,4.0,65.0,car,66.0,6.506694019565286
02,car,crit,02,0510-0659,1387.0,89.0,204.0,18.0,0.2160839068339068,6277.362424358726,68.80361394537219,15.274876219211055,1282.9024956150392,112.09694743204524,0.1749641702429745,94.96670141866298,26.0,6.0,65.0,car,66.0,13.027735263407669
02,car,crit,02,0540-0689,1400.0,52.0,136.0,16.0,0.2096288896288896,3668.415608290583,61.35984693858459,16.63476675077254,1332.3399945536291,112.09694743204524,-1.0573106896136757,94.96670141866298,25.0,6.0,65.0,car,65.66666666666667,14.044779495154769
02,car,crit,02,0570-0719,1411.0,32.0,92.0,16.0,0.2084028194028194,3668.415608290583,65.64725398489352,16.42699953295892,1295.7389821005336,112.09694743204524,-7.679425514174195,94.96670141866298,14.0,6.0,65.0,car,63.333333333333336,15.579165664452258
02,car,crit,02,0600-0749,1365.0,20.0,238.0,22.0,0.2098653159992169,3668.415608290583,63.71533813603361,16.32002650263035,1084.8650548622722,65.66364092287131,58.110015552505786,61.83038153287163,18.0,5.0,60.0,car,59.0,17.87957479803217
02,car,crit,03,0000-0149,356.0,55.0,169.0,9.0,0.6250026455026455,2156.411737427111,92.62802936642804,52.88409430182452,1652.235698536906,209.76676930741172,6.24890802300557,200.64017166204036,28.0,8.0,50.0,car,50.0,52.561261518867575
02,car,crit,03,0030-0179,454.0,55.0,156.0,10.0,0.575589947089947,3546.665640726685,94.1489432370045,16.961177016052133,1507.972485969252,224.1604505624751,1.61639872383091,169.8208522007524,30.0,8.0,35.0,car,50.0,44.377463945212405
02,car,crit,03,0060-0209,595.0,50.0,108.0,10.0,0.5022645502645502,3546.665640726685,96.93288632966554,15.861096402652317,1527.0663781208063,224.1604505624751,2.061788850610768,169.8208522007524,24.0,8.0,35.0,car,50.0,44.671758727994266
02,car,crit,03,0090-0239,702.0,35.0,79.0,10.0,0.4187857142857142,3977.1663013100624,130.06481232786368,57.60128425563499,2547.6544208518817,282.2009232995369,3.4136662049055677,224.51610723534515,11.0,13.0,30.0,car,37.75,57.17725151020169
02,car,crit,03,0120-0269,777.0,20.0,44.0,10.0,0.3633703703703703,11474.84564396739,162.49018509547776,57.52460347311381,3282.517592023235,282.2009232995369,-22.786781922253773,224.51610723534515,8.0,18.0,30.0,car,38.0,53.068183800584805
02,car,crit,03,0150-0299,784.0,74.0,66.0,11.0,0.3634480519480519,11745.689824931324,258.8777110754073,59.53451558264217,3990.471312089229,410.3137183980925,-221.8494544681804,353.0003369226894,8.0,18.0,30.0,car,25.83333333333333,62.31092710738272
02,car,crit,03,0180-0329,739.0,90.0,93.0,11.0,0.3893581048581049,11745.689824931324,274.2955130096876,61.97487262773914,4280.954108175738,410.3137183980925,24.87343181746816,353.0003369226894,4.0,20.0,30.0,car,25.83333333333333,79.20079350633635
02,car,crit,03,0210-0359,789.0,91.0,101.0,11.0,0.3598374218374218,11745.689824931324,276.7572547278311,63.297377633755175,4520.191283057792,410.3137183980925,1.0558620190199548,353.0003369226894,5.0,21.0,30.0,car,25.83333333333333,84.50160802679197
02,car,crit,03,0240-0389,815.0,100.0,142.0,13.0,0.3519671994671994,11745.689824931324,286.6750794017945,39.605762637667134,4295.779445247026,410.3137183980925,-1.102810598512562,353.0003369226894,11.0,20.0,30.0,car,30.8,71.04605379273656
02,car,crit,03,0270-0419,893.0,85.0,184.0,16.0,0.3439719632219631,11745.689824931324,277.60944977766854,38.98653919971551,3651.864689670064,410.3137183980925,-0.9138174560187984,353.0003369226894,20.0,16.0,30.0,car,38.25,70.31191224879832
02,car,crit,03,0300-0449,1017.0,26.0,184.0,16.0,0.3024749324749324,21232.86089524628,162.55006470341044,34.55626287149036,2605.6061453003413,265.7467338098668,4.713979990546784,224.7575684365081,21.0,12.0,30.0,car,75.5,51.59917823284757
02,car,crit,03,0330-0479,1140.0,28.0,175.0,20.0,0.2634414664569463,21232.86089524628,173.38335913610317,24.687575742313665,2337.031164914869,265.7467338098668,5.0903699670692815,224.7575684365081,22.0,11.0,30.0,car,50.333333333333336,47.34637006692242
02,car,crit,03,0360-0509,1097.0,51.0,191.0,20.0,0.2862659796344006,21232.86089524628,207.505148332573,20.70728603819861,2340.5009627181007,265.7467338098668,15.061257795619882,224.7575684365081,21.0,12.0,30.0,car,50.333333333333336,63.8232154048905
02,car,crit,03,0390-0539,1064.0,67.0,192.0,20.0,0.3046790110474321,21232.86089524628,266.3481394219738,17.34995770270355,1910.8950774590849,207.54962736803355,0.5899032270675832,190.6242282352961,19.0,11.0,30.0,car,75.5,62.65547013982157
02,car,crit,03,0420-0569,1062.0,90.0,171.0,20.0,0.2956542857727068,23233.89723052829,296.9509658350813,27.00199938350111,2123.885518707744,242.32259006192757,3.3266305338376423,157.11842288830806,10.0,12.0,30.0,car,50.333333333333336,56.38562296768448
02,car,crit,03,0450-0599,1143.0,90.0,211.0,20.0,0.2859331218317286,23771.48487896472,261.2288108599972,31.644745786461687,3922.706334175584,396.0456766643659,-0.1579727154957595,364.16515993488434,11.0,20.0,25.0,car,50.0,54.1599809974524
02,car,crit,03,0480-0629,1214.0,73.0,281.0,21.0,0.2846189049168925,23771.48487896472,239.0236268817851,30.906434228263965,3893.5201426580034,396.0456766643659,79.03103393523008,364.16515993488434,10.0,19.0,25.0,car,50.333333333333336,36.875492611437295
02,car,crit,03,0510-0659,1256.0,50.0,298.0,21.0,0.292686115484103,23771.48487896472,245.07372942788425,29.181070444796397,3862.3433696511543,396.0456766643659,-39.85789510225998,364.16515993488434,9.0,18.0,25.0,car,50.333333333333336,25.501638100456937
02,car,crit,03,0540-0689,1333.0,46.0,281.0,21.0,0.2838028734538022,23771.48487896472,252.2044950065086,27.62961205777245,3792.732303176625,396.0456766643659,-21.7911502470304,364.16515993488434,9.0,18.0,25.0,car,50.333333333333336,16.015629254153712
02,car,crit,04,0000-0149,750.0,29.0,269.0,12.0,0.4106529581529581,4152.152770332986,83.49890351942034,86.03169740526636,1144.987479490128,198.0015861499949,3.003399434518358,189.6100560286298,22.0,4.0,50.0,person,38.0,47.77698416717923
02,car,crit,04,0030-0179,732.0,29.0,307.0,12.0,0.4228092833092833,2488.398407176128,74.55055845066569,12.776737280146335,988.204663775036,66.69639643228214,-1.995341969984036,59.01264015678485,23.0,4.0,70.0,person,50.333333333333336,9.147175593111408
02,car,crit,04,0060-0209,791.0,14.0,319.0,12.0,0.4093605098605098,2488.398407176128,85.94940089573694,11.14510461878626,1458.497344707988,207.44848416598876,-5.84544036535053,199.30211204799596,32.0,8.0,70.0,person,75.0,10.172332359332184
02,car,crit,04,0090-0239,785.0,0.0,357.0,13.0,0.3976684056684056,2488.398407176128,171.48277367007177,44.5750777612824,2032.185575781561,258.564333849874,9.79549320873502,199.30211204799596,27.0,11.0,70.0,person,39.0,11.923703508350464
02,car,crit,04,0120-0269,768.0,0.0,360.0,13.0,0.4028451733451733,1913.730534374714,179.1116756979584,47.72659506564338,2645.0013809505053,357.1442285687953,0.6816134314472038,283.0561431728914,22.0,12.0,70.0,person,40.5,16.463731325202325
02,car,crit,04,0150-0299,700.0,5.0,382.0,15.0,0.414579809079809,1913.730534374714,180.5768956451247,51.09760422555516,2705.038111808244,357.1442285687953,-1.4373000988246685,283.0561431728914,27.0,12.0,100.0,person,32.4,15.430896171640796
02,car,crit,04,0180-0329,613.0,36.0,501.0,19.0,0.4130632370152494,2707.5174596384168,181.8826386764307,53.00122902197708,2664.73022097503,357.1442285687953,2.9458135341438663,283.0561431728914,25.0,12.0,100.0,person,32.4,15.536195987596226
02,car,crit,04,0210-0359,504.0,70.0,672.0,23.0,0.4044618446830386,6901.299904782325,182.3366590319609,54.68286817391728,2600.8133722959337,357.1442285687953,25.70001927448654,283.0561431728914,14.0,11.0,100.0,person,23.285714285714285,16.788998156262636
02,car,crit,04,0240-0389,460.0,109.0,807.0,23.0,0.3903857474032127,32545.74474906924,104.7889387730412,36.80897602826677,2182.493893289929,357.1442285687953,-5.0551142807896765,283.0561431728914,14.0,9.0,100.0,person,31.4,13.29027035147726
02,car,crit,04,0270-0419,470.0,131.0,831.0,23.0,0.3809741301533602,32545.74474906924,82.73416232742998,25.15660216464512,1974.2889776485224,154.18655139273812,-6.0951207961145695,119.3247250094932,18.0,12.0,100.0,person,30.2,17.52980580006104
02,car,crit,04,0300-0449,478.0,168.0,802.0,23.0,0.3867571619363919,32545.74474906924,143.46765829738544,28.28311913559565,2857.297967415714,235.0111156728464,5.990000712417509,203.2858119239588,14.0,18.0,100.0,person,30.8,20.610898787569077
